business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps
617,UNIPRIX ANNE BENGUIRA,5647   Avenue Parc ,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20120214,45.522806,-73.603575,296708.87,5042548.29,"45.5231358,-73.603922"
620,MARCHE L.C. YANG,9550   Rue Marseille ,Montréal,"Québec, Canada",Épicerie,Ouvert,19931215,45.611149,-73.521708,303106.86,5052361.0,"45.6111493,-73.5214388"
622,BOULANGERIE PATISSERIE GUIZOT,31   Rue Guizot Est,Montréal,"Québec, Canada",Boulangerie,Fermé,20180514,45.540385,-73.634158,294323.03,5044505.38,"45.5403793,-73.6343755"
624,DEPANNEUR LONGUE POINTE,7801   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100809,45.586876,-73.508089,304168.83,5049663.29,"45.586972,-73.508375"
626,UNIPRIX FISET ET ST-PIERRE,8325   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101012,45.593995,-73.511088,303934.93,5050454.46,"45.5941418,-73.5114441"
630,RESTAURANT CASA BELLA RIVA,8295   Rue Notre-Dame Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100611,45.593463,-73.510878,303951.29,5050395.34,"45.5941418,-73.5114473"
633,ALIMENTATION MICHEL SAVARD ENR.,8355   Rue Notre-Dame Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20081212,45.594529,-73.511283,303919.74,5050513.91,"45.5941418,-73.5114409"
635,BAR RANCHO-2,8477   Rue Notre-Dame Est,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20091022,45.595871,-73.511693,303887.74,5050662.98,"45.5960301,-73.5119897"
645,VARIETES DIANE,9088   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20140613,45.604252,-73.51254,303821.83,5051594.39,"45.604107,-73.5122887"
656,DEPANNEUR CHUNG ST-JUST,7841   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930111,45.589606,-73.517125,303463.83,5049966.85,"45.5898287,-73.517346"
659,DEPANNEUR CINDY,7997   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20090312,45.591411,-73.51623,303533.69,5050167.36,"45.5914279,-73.5164918"
663,BILLARD DE L'EST,3425   Boulevard Pierre-Bernard ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé,20080805,45.607295,-73.528796,302553.83,5051932.93,"45.6074713,-73.5288508"
666,DEPANNEUR MARIE-JOSEE LIU,8670   Rue Sainte-Claire ,Montréal,"Québec, Canada",Épicerie,Ouvert,19940308,45.602151,-73.524312,302903.43,5051361.12,"45.602128,-73.5240864"
667,PATISSERIE STE-CLAIRE,8676   Rue Sainte-Claire ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20090709,45.602228,-73.524266,302907.03,5051369.73,"45.6021722,-73.5239665"
668,PHARMACIE JEAN-COUTU,4484   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20091023,45.552635,-73.532847,302235.37,5045858.58,"45.552601,-73.532525"
670,ACADEMIE GARDERIE BELANGER ENR,3884   Rue Bélanger ,Montréal,"Québec, Canada",Garderie,Ouvert,19930210,45.563093,-73.588952,297856.12,5047024.1,"45.5629805,-73.5886356"
671,DEPANNEUR QING,4833   Rue Saint-Donat ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20170711,45.601669,-73.534675,302095.05,5051307.9,"45.6016469,-73.5338692"
673,DEPANNEUR 7 JOURS,9305   Rue Lajeunesse ,Montréal,"Québec, Canada",Épicerie,Fermé,20080905,45.549467,-73.648448,293208.95,5045516.74,"45.5495674,-73.6482336"
674,PHARMACIE DAVID KENNY,7830   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100610,45.595264,-73.535673,302016.89,5050596.07,"45.5955034,-73.5348634"
677,BAR CHAMPLAIN,7880   Rue Sherbrooke Est,Montréal,"Québec, Canada",Brasserie,Fermé changement d'exploitant,20110812,45.595796,-73.535361,302041.24,5050655.23,"45.5955034,-73.5348597"
678,CENTRE D'HEBERGEMENT BIERMANS,7905   Rue Sherbrooke Est,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20151113,45.595476,-73.535728,302012.54,5050619.61,"45.5962415,-73.5365382"
679,C. JEUNESSE MTL-CENTRE MONT ST-ANTOINE,8147   Rue Sherbrooke Est,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20160209,45.59858,-73.533874,302157.33,5050964.56,"45.5989073,-73.5354748"
682,DAIRY QUEEN,8654   Rue Sherbrooke Est,Montréal,"Québec, Canada",Bar laitier saisonnier,Ouvert,19930318,45.603776,-73.530599,302413.05,5051541.94,"45.6035859,-73.5303338"
683,REST. LA BELLE PROVINCE D.D.,8660   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,19930106,45.603832,-73.530566,302415.63,5051548.07,"45.6035859,-73.5303209"
686,PRISZM LP #1102,8710   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20121009,45.604486,-73.530185,302445.39,5051620.73,"45.6042634,-73.5299481"
687,DEPANNEUR AMANDA,8711   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930115,45.604475,-73.530362,302431.61,5051619.52,"45.6045267,-73.5305867"
689,RESTAURANT LE CASTELLO,8731   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100127,45.604654,-73.530245,302440.72,5051639.41,"45.604824,-73.530414"
693,PATISSERIE PETIT BEURRE INC. (AL VAN HOUTE),8960   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20140708,45.607157,-73.528595,302569.51,5051917.57,"45.6067889,-73.5284252"
695,723 ALIM.BLANCHETTE & CYRENNE,9280   Rue Sherbrooke Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20090122,45.609948,-73.52704,302690.9,5052227.74,"45.609845,-73.525928"
709,CHEZ BEAUCHESNE,3971   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130308,45.551322,-73.54896,300977.27,5045713.28,"45.5514307,-73.549137"
712,ALIPOP,5201   Avenue Casgrain ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20080728,45.5252,-73.593703,297480.35,5042813.45,"45.5253365,-73.5936301"
713,SIMONE MESSIER,6251   Rue Notre-Dame Est,Montréal,"Québec, Canada",Casse-croûte,Fermé,20071102,45.571344,-73.520239,303220.29,5047937.39,"45.5715727,-73.5209049"
848,CAFE MOKA-JAVA,6550   Rue Beaubien Est,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20090622,45.588289,-73.560526,300077.28,5049822.13,"45.5879912,-73.5602537"
857,RESTAURANT PHO NAM DO,7166   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150129,45.538425,-73.614807,295833.93,5044285.26,"45.5382259,-73.6148896"
859,MONTREAL PIZZA BOYS,5801   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120221,45.574813,-73.548165,301040.9,5048323.79,"45.5749333,-73.5482757"
860,TABAGIE 2000,2000  105 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Épicerie,Ouvert,19930121,45.491742,-73.581694,298414.66,5039094.23,"45.5085357,-73.5666696"
864,RESTAURANT NOUVEAU AMIR,705  1228 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20240124,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995"
869,CIE M.M.H. ALIMENTS & COMMERCE INC.,110   Boulevard Crémazie Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20190917,45.539997,-73.642349,293683.26,5044463.46,"45.5401477,-73.6420336"
871,LA BONBONNIERE SWEET FACTORY,705  2156A Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Confiserie/chocolaterie,Fermé changement d'exploitant,20090210,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995"
874,SOLEIL LEVANT,2303   Rue Des Ormeaux ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20101013,45.601215,-73.518828,303331.24,5051257.04,"45.6013808,-73.5188802"
877,VOILA,705  2131 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Épicerie,Fermé,20160316,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995"
880,RESTAURANT NONNO'S,6918   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé,20111011,45.533316,-73.615315,295793.39,5043717.6,"45.5331323,-73.615342"
882,AU FEU,35   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20091126,45.520561,-73.58597,298083.85,5042297.22,"48.973949,7.3809018"
883,MARCHE KIM PO,5505   Avenue Victoria ,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,19930304,45.491898,-73.632102,294474.73,5039116.78,"45.4921237,-73.6321493"
888,RESTAURANT PHO DO THI INC.,1238   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080625,45.513283,-73.559488,300152.07,5041486.58,"45.5131173,-73.5595059"
890,DEPANNEUR GRIGNOTERIE,1301   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20151116,45.541605,-73.602985,296757.6,5044637.4,"45.5417421,-73.6031489"
896,FRUITERIE ROCKY MONTANA,5704   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20160607,45.47066,-73.615624,295759.28,5036754.57,"45.4704805,-73.6154435"
898,PHARMACIE JEAN-COUTU,3245   Rue Masson ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,19930121,45.550913,-73.57318,299086.13,5045669.28,"45.5508746,-73.5735553"
906,EPICERIE HIEP PHAT,2679   Rue Ontario Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé,20080521,45.534479,-73.551588,300770.82,5043841.62,"45.5344827,-73.5517948"
907,PAVILLON PROSPER BOULANGER,11931   Rue Notre-Dame Est,Montréal,"Québec, Canada",Centre d'accueil,Ouvert,19930414,45.63883,-73.49073,305522.65,5055437.12,"45.6388019,-73.4913607"
910,RESTAURANT CHUCHAI,4088   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130910,45.521018,-73.576461,298826.81,5042347.3,"45.5208896,-73.5767247"
911,MEDECINE (CAFE L'INTERMED),2900  X031 Boulevard Édouard-Montpetit ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé changement d'exploitant,20200325,45.503398,-73.618743,295520.76,5040393.13,"45.4929443,-73.6281451"
912,CAFE ETUDIANT ANTHROPOLOGIE,3150  3029 Rue Jean-Brillant ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20130312,45.498473,-73.619289,295477.27,5039845.85,"45.4880645,-73.6288802"
913,MONT CAFE,2047   Rue Stanley ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20151116,45.500521,-73.576065,298855.55,5040069.37,"45.5006694,-73.5759639"
918,RESTAURANT CHOP SUEY IMPERIAL,5397   Chemin Côte-Saint-Luc ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080714,45.479465,-73.624251,295086.25,5037734.11,"45.4714865,-73.6481479"
920,RESTAURANT IL CAVALIERE,1199   Rue Berri ,Montréal,"Québec, Canada",Restaurant,Fermé,20180109,45.513982,-73.558215,300251.61,5041564.15,"45.5141263,-73.5579152"
923,PATISSERIE AU BEC FIN,5607   Avenue Parc ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20101109,45.522582,-73.603072,296748.14,5042523.35,"45.5227205,-73.6029817"
924,MILLENIUM,304   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020313,45.506587,-73.566694,299588.43,5040742.83,"45.5065029,-73.5665425"
929,LE BALROOM,3643   Boulevard Saint-Laurent ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20070601,45.51428,-73.573402,299065.05,5041598.27,"45.5146237,-73.573248"
932,CHEZ DANY,4348   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20090514,45.522847,-73.58048,298513.0,5042550.84,"45.522707,-73.5806241"
933,UNIVERSEL RESTAURANT CAFE,1030  101 Rue Cherrier ,Montréal,"Québec, Canada",Restaurant,Fermé,20080415,45.521798,-73.566695,299589.81,5042433.21,"45.7333367,-73.4671724"
934,ZIESCO (LA MAISON DU CLUB),6700  177 Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20200803,45.502795,-73.636502,294132.88,5040328.28,"45.5017114,-73.6383573"
1506,BOUTIQUE DE CADEAU,5415  4542 Boulevard Assomption ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020314,45.573309,-73.559408,300163.29,5048157.28,"45.5693911,-73.5467318"
1515,PROVISION BEAUBIEN S.E.N.C.,4909   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie,Ouvert,19930303,45.570665,-73.572672,299127.76,5047864.34,"45.5707582,-73.5728967"
1517,BAR CANNEBIERE,4975   Rue Beaubien Est,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20100330,45.571285,-73.572133,299169.88,5047933.13,"45.5716251,-73.572087"
1519,677 IGA,5000   Rue Beaubien Est,Montréal,"Québec, Canada",Supermarché,Ouvert,19930421,45.571852,-73.57164,299208.42,5047996.11,"45.5719624,-73.5710576"
1520,KEYIN,5120   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20080828,45.57266,-73.570933,299263.69,5048085.87,"45.5725509,-73.5707394"
1522,DEPANNEUR DE CHAPDELAINE,5146   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101111,45.572931,-73.570699,299282.03,5048116.0,"45.5728159,-73.5705496"
1523,OBONSOINS,5147   Rue Beaubien Est,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20031007,45.572931,-73.570699,299282.03,5048116.0,"45.5729689,-73.5710179"
1524,DAIRY QUEEN,5151   Rue Beaubien Est,Montréal,"Québec, Canada",Bar laitier saisonnier,Ouvert,19930503,45.573051,-73.570593,299290.27,5048129.28,"45.5731634,-73.570751"
1525,VIANDE S.G.,5170   Rue Beaubien Est,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,19930325,45.573239,-73.570429,299303.07,5048150.19,"45.5731205,-73.5702332"
1527,MOGWOO INC.,7000   Boulevard Pie-IX ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101118,45.564927,-73.587514,297968.62,5047227.82,"45.5649996,-73.5884949"
1530,RESTAURANT KALANT INC.,5195   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20081113,45.573532,-73.570175,299322.96,5048182.73,"45.5735674,-73.5704909"
1533,MA MAISON ST-JOSEPH,5605   Rue Beaubien Est,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20110203,45.579017,-73.566043,299645.94,5048792.07,"45.5789063,-73.5671434"
1534,PRISZM LP #1112 (PFK),6420   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20121009,45.585758,-73.562023,299960.22,5049540.87,"45.5858114,-73.5614287"
1536,KAY ZETTE,6460   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé,20080819,45.586891,-73.561356,300012.4,5049666.77,"45.58674,-73.5610033"
1114,LE SUPERCLUB VIDEOTRON,1770   Avenue Église ,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20091222,45.463691,-73.587804,297933.7,5035977.43,"50.5432072,5.5805347"
1118,LES RESTAURANTS D. LAFLEUR INC.,11891   Rue Lachapelle ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20070501,45.525393,-73.712636,288189.94,5042852.56,"45.5257627,-73.7126405"
1128,MAISON URBAINE PAPINEAU,2150   Avenue Papineau ,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20100324,45.526713,-73.561236,300016.66,5042979.16,"45.5266721,-73.561576"
543,ARENA CLEMENT JETTE,8780   Avenue Dubuisson ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20121101,45.601675,-73.516958,303477.14,5051308.13,"45.6015052,-73.5165456"
547,DEPANNEUR SUN,9040   Rue De Forbin-Janson ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100330,45.608358,-73.530303,302436.38,5052051.11,"45.6083443,-73.5300589"
550,DEPANNEUR PARADIS EANG,2250   Avenue Hector ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20140909,45.610336,-73.513354,303758.4,5052270.55,"45.610232,-73.513494"
555,294 ALIMENTATION HOCHELAGA G.S.INC,7975   Rue Hochelaga ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20210525,45.594067,-73.524128,302917.5,5050462.72,"45.5942772,-73.5244088"
558,DEPANNEUR DT MAX S.E.N.C.,8116   Rue Hochelaga ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20120305,45.595048,-73.523492,302967.17,5050571.73,"45.5951549,-73.5231989"
559,CINEMA LE PARADIS,8215   Rue Hochelaga ,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20091209,45.595861,-73.523252,302985.91,5050662.03,"45.5961066,-73.5234889"
2,C.P.E MARIE AUXILIATRICE ENR.,8550   Avenue Joliot-Curie ,Montréal,"Québec, Canada",Garderie,Ouvert,19930603,45.639108,-73.580988,298486.38,5055471.18,"45.6386887,-73.5808569"
3,DEPANNEUR W.C.P.,8055   Avenue André-Ampère ,Montréal,"Québec, Canada",Épicerie,Ouvert,19930428,45.635157,-73.592202,297611.67,5055033.05,"45.6352438,-73.5927538"
4,PIZZA MORY,4702   Rue Verdun ,Verdun,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20131115,45.457983,-73.571788,299185.59,5035341.81,"45.4579345,-73.5715564"
5,LE BAR LE GAGNANT,337   Rue Cherrier ,L'Ile Bizard,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20100222,45.489764,-73.873076,275638.74,5038938.83,"45.4900385,-73.8732184"
16,DEPANNEUR BBQ ROCKY'S,4171   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20130312,45.517865,-73.581363,298443.44,5041997.21,"45.518053,-73.5813339"
19,LE CENTRE DE JEUNESSE DE MONTREAL,12165   Boulevard Saint-Jean-Baptiste ,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20160209,45.662345,-73.544189,301356.54,5058051.31,"45.662273,-73.5398808"
20,RESTAURANT CHEZ NOUS,11345   Boulevard Rivière-des-Prairies ,Montréal,"Québec, Canada",Restaurant,Fermé,20070321,45.644052,-73.5545,300551.67,5056018.86,"45.6601101,-73.5615225"
23,DEPANNEUR L'ITALIEN,11675   Boulevard Rivière-des-Prairies ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100603,45.648244,-73.55888,300210.61,5056484.97,"45.6601101,-73.5615225"
25,HOPITAL RIVIERE-DES-PRAIRIES,7070  C1-550 Boulevard Perras ,Montréal,"Québec, Canada",Hôpital,Ouvert,19930607,45.626668,-73.615815,295769.36,5054091.99,"45.6499172,-73.5790735"
39,DEPANNEUR RIVIERE DES BAS PRIX LAI,12335   Avenue 26e ,Montréal,"Québec, Canada",Épicerie,Ouvert,19930205,45.639259,-73.592107,297619.62,5055488.86,"45.6394597,-73.5920472"
40,RESTAURANT MC DONALD,7685   Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20230823,45.627796,-73.594518,297430.09,5054215.16,"45.6280099,-73.5949811"
42,QUEBECOR WORLD #2252,8000   Avenue Blaise-Pascal ,Montréal,"Québec, Canada",Cafétéria,Fermé changement d'exploitant,20081022,45.62929,-73.586598,298047.83,5054380.54,"45.6290606,-73.5857076"
43,CREMERIE DU BOULEVARD GOUIN,8875 A  Boulevard Gouin Est,Montréal,"Québec, Canada",Bar laitier saisonnier,Fermé,20131003,45.651202,-73.586073,298091.41,5056815.61,"45.5759367,-73.6578605"
51,DEP ACTION BENE.CH CHAMPLAIN MARIE-VICTO,7150  282 Rue Marie-Victorin ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930616,45.617108,-73.603539,296725.2,5053028.24,"45.8945069,-73.2789659"
179,CHARCUTERIE FROMAGERIE LA PETITE ITALIE (1990) INC.,8278   Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20230112,45.634791,-73.585019,298171.6,5054991.72,"45.6342807,-73.5846919"
180,COUCHE TARD #302,8270   Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Épicerie,Ouvert,19930519,45.634694,-73.585143,298161.93,5054980.91,"45.6342807,-73.5846939"
182,RESTAURANT LE SURFIN INC,8005   Avenue André-Ampère ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100629,45.634823,-73.592839,297561.93,5054995.97,"45.6352438,-73.5927666"
186,RESTAURANT HONG WAH ENR.,8250   Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110203,45.63445,-73.585453,298137.75,5054953.9,"45.6342807,-73.5846991"
188,DEPANNEUR DE LA 38E WANG,8730   Boulevard Gouin Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20120228,45.650143,-73.587768,297959.19,5056698.11,"45.649946,-73.5876014"
191,BAR SPORTIF RIVIERA,7480 A  Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Casse-croûte,Ouvert,19930210,45.625189,-73.599224,297062.81,5053925.94,"45.6221974,-73.604831"
