id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie,gps
10065,142,20240726,"Nul ne peut faire emploi sur un produit, son récipient, son étiquette, son emballage, sur un écriteau afférent ou dans un document concernant la publicité, la détention, la manutention ou la mise en circulation d'un produit pour la vente, d'une indication inexacte, fausse, trompeuse ou susceptible de créer chez l'acheteur une confusion sur l'origine, la nature, la catégorie, la classe, la qualité, l'état, la quantité, la composition, la conservation ou l'utilisation sécuritaire du produit. Est assimilée à une indication inexacte, fausse ou trompeuse, l'absence d'indication ou une indication incompréhensible ou illisible sur l'un des éléments mentionnés ci-haut.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20250130,L'EURO-MARCHE ST-MICHEL,1000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
1402,142,20120709,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20121019,L'EURO-MARCHE ST-MICHEL,2000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
1403,142,20120709,"Est prohibée toute tromperie ou tentative de tromperie, toute déclaration ou indication fausse, inexacte ou trompeuse, sous quelque forme et par quelque moyen que ce soit: a) sur la nature, l'état, la composition, l'identité, la provenance, l'origine, l'utilisation, la destination, la qualité, la quantité, la valeur, le prix ou une particularité du produit;  b) sur le lieu, la date ou les procédés de préparation, fabrication, conservation ou conditionnement du produit; c) sur le mode d'emploi ou de conservation du produit; d)  sur l'identité, les qualités ou aptitudes du producteur, préparateur, fabricant, conserveur, conditionneur, distributeur ou de l'agent de vente ou de livraison du produit.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20130916,L'EURO-MARCHE ST-MICHEL,2500,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
1522,142,20120917,"Est prohibée toute tromperie ou tentative de tromperie, toute déclaration ou indication fausse, inexacte ou trompeuse, sous quelque forme et par quelque moyen que ce soit: a) sur la nature, l'état, la composition, l'identité, la provenance, l'origine, l'utilisation, la destination, la qualité, la quantité, la valeur, le prix ou une particularité du produit;  b) sur le lieu, la date ou les procédés de préparation, fabrication, conservation ou conditionnement du produit; c) sur le mode d'emploi ou de conservation du produit; d)  sur l'identité, les qualités ou aptitudes du producteur, préparateur, fabricant, conserveur, conditionneur, distributeur ou de l'agent de vente ou de livraison du produit.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20131203,L'EURO-MARCHE ST-MICHEL,3000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8368,142,20210913,"Est prohibée toute tromperie ou tentative de tromperie, toute déclaration ou indication fausse, inexacte ou trompeuse, sous quelque forme et par quelque moyen que ce soit: a) sur la nature, l'état, la composition, l'identité, la provenance, l'origine, l'utilisation, la destination, la qualité, la quantité, la valeur, le prix ou une particularité du produit;  b) sur le lieu, la date ou les procédés de préparation, fabrication, conservation ou conditionnement du produit; c) sur le mode d'emploi ou de conservation du produit; d)  sur l'identité, les qualités ou aptitudes du producteur, préparateur, fabricant, conserveur, conditionneur, distributeur ou de l'agent de vente ou de livraison du produit.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20230501,L'EURO-MARCHE ST-MICHEL,3000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8440,142,20211108,"Est prohibée toute tromperie ou tentative de tromperie, toute déclaration ou indication fausse, inexacte ou trompeuse, sous quelque forme et par quelque moyen que ce soit: a) sur la nature, l'état, la composition, l'identité, la provenance, l'origine, l'utilisation, la destination, la qualité, la quantité, la valeur, le prix ou une particularité du produit;  b) sur le lieu, la date ou les procédés de préparation, fabrication, conservation ou conditionnement du produit; c) sur le mode d'emploi ou de conservation du produit; d)  sur l'identité, les qualités ou aptitudes du producteur, préparateur, fabricant, conserveur, conditionneur, distributeur ou de l'agent de vente ou de livraison du produit.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20230501,L'EURO-MARCHE ST-MICHEL,3500,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8088,142,20210122,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20220427,L'EURO-MARCHE ST-MICHEL,800,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8369,142,20210913,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20230501,L'EURO-MARCHE ST-MICHEL,1200,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
3123,142,20160210,"Le lieu ou le véhicule doit être aéré, ventilé et disposer: d'eau potable courante chaude et froide;  d'un appareil distributeur de savon liquide ou en poudre. La température de l'eau chaude doit être d'au moins 60ºC. Le local, l'aire ou le véhicule utilisé pour la préparation des produits doit, en plus, disposer d'un évier, de serviettes individuelles jetables et être muni d'un système de récupération ou d'évacuation des eaux usées.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20161012,L'EURO-MARCHE ST-MICHEL,750,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
4415,142,20170629,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20170727,L'EURO-MARCHE ST-MICHEL,250,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
5406,142,20180410,"Tout produit conditionné en vue de la vente doit porter, en caractères indélébiles, très lisibles et apparents, sur le récipient, l'emballage ou l'enveloppe qui le contient les inscriptions nécessaires pour révéler la nature, l'état, la composition, l'utilisation, la quantité exacte, l'origine et toute particularité du produit; les nom et adresse du fabricant, préparateur, conditionneur, emballeur, fournisseur ou distributeur; le lieu de fabrication, préparation ou conditionnement du produit. L'énumération des composants doit figurer par ordre d'importance décroissant. L'indication de poids doit tenir compte de la perte que peut normalement subir le produit après son conditionnement et être exprimée en poids net.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20201207,L'EURO-MARCHE ST-MICHEL,250,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
1523,142,20120917,"Nul ne peut préparer, détenir en vue de la vente ou de la fourniture de services moyennant rémunération, recevoir, acheter pour fins de revente, mettre en vente ou en dépôt, vendre, donner à des fins promotionnelles, transporter, faire transporter ou accepter pour transport, tout produit destiné à la consommation humaine qui est impropre à cette consommation, qui est altéré de manière à le rendre impropre à cette consommation, dont l'innocuité n'est pas assurée pour cette consommation ou qui n'est pas conforme aux exigences de la présente loi et des règlements.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20131203,L'EURO-MARCHE ST-MICHEL,7000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
7893,142,20200811,"L'exploitant doit empêcher que l'aménagement des installations, l'exécution des opérations de préparation, de conditionnement ou de transformation des produits, leur entreposage ou l'exécution de toute autre opération ou l'utilisation du matériel soient susceptiibles d'affecter la salubrité des produits ou les conditions sanitaires de l'exploitation.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20211117,L'EURO-MARCHE ST-MICHEL,2000,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8089,142,20210122,"L'exploitant doit empêcher que l'aménagement des installations, l'exécution des opérations de préparation, de conditionnement ou de transformation des produits, leur entreposage ou l'exécution de toute autre opération ou l'utilisation du matériel soient susceptiibles d'affecter la salubrité des produits ou les conditions sanitaires de l'exploitation.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20220427,L'EURO-MARCHE ST-MICHEL,2300,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
8009,142,20201222,"L'exploitant doit empêcher que l'aménagement des installations, l'exécution des opérations de préparation, de conditionnement ou de transformation des produits, leur entreposage ou l'exécution de toute autre opération ou l'utilisation du matériel soient susceptiibles d'affecter la salubrité des produits ou les conditions sanitaires de l'exploitation.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20220118,L'EURO-MARCHE ST-MICHEL,2200,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
9813,142,20240328,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","10181 Boul. Saint-Michel, Montréal-Nord, Québec",20241220,L'EURO-MARCHE ST-MICHEL,400,2844087 CANADA INC.,Montréal-Nord,Ouvert,19930318,Boucherie-épicerie,"45.5794495,-73.6428325"
3163,3146,20160419,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3520 Rue Ontario Est, Montréal, Québec",20171123,LA QUEBECOISE HOT DOG ENR.,500,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
1698,3146,20130312,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20140321,LA QUEBECOISE HOT DOG ENR.,1750,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
2524,3146,20150122,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20160209,LA QUEBECOISE HOT DOG ENR.,1900,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
2688,3146,20150617,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20160209,LA QUEBECOISE HOT DOG ENR.,2000,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
3162,3146,20160419,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20171123,LA QUEBECOISE HOT DOG ENR.,2250,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
3063,3146,20151210,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20170323,LA QUEBECOISE HOT DOG ENR.,2100,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
3176,3146,20160217,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3520 Rue Ontario Est, Montréal, Québec",20170323,LA QUEBECOISE HOT DOG ENR.,2250,2970-9649 QUEBEC INC.,Montréal,Fermé,20181220,Restaurant,"45.5443162,-73.5450243"
7279,3167,20190801,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1333 Rue Sainte-Catherine Est, Montréal, Québec",20200806,LE SALOON BISTRO BAR INC.,1000,LE SALOON BISTRO BAR INC.,Montréal,Fermé changement d'exploitant,20220324,Restaurant,"45.5199126,-73.5551449"
